link,mean_abs_price_diff,x1,x2,y1,y2
10010_10012,10.409839339778282,-102.69999999999916,-103.09999999999988,30.70000376566559,30.70000376566559
10010_10013,20.72337247408977,-102.50000000000011,-103.09999999999988,30.70000376566534,30.70000376566559
10010_10308,20.121942898175526,-103.50000000000152,-103.09999999999988,30.90000363530299,30.70000376566559
10010_10309,21.14815639362528,-103.09999999999988,-103.29999999999949,30.70000376566559,30.900003635302983
10010_10311,11.118246196724275,-102.90000000000096,-103.09999999999988,30.900003635302483,30.70000376566559
10010_10313,18.93640477656987,-103.09999999999988,-102.50000000000009,30.70000376566559,30.900003635302276
10010_10314,21.45484256536211,-102.29999999999993,-103.09999999999988,30.90000363530261,30.70000376566559
10010_10607,22.7917137726834,-103.70000000000022,-103.09999999999988,31.1000035019161,30.70000376566559
10010_10609,11.238957663144053,-103.30000000000008,-103.09999999999988,31.100003501915413,30.70000376566559
10010_10610,16.516367401373888,-103.09999999999953,-103.09999999999988,31.10000350191484,30.70000376566559
10010_10611,14.144864723418069,-102.9000000000005,-103.09999999999988,31.100003501915808,30.70000376566559
10010_10612,34.24093285380548,-102.69999999999943,-103.09999999999988,31.100003501916422,30.70000376566559
10010_10613,21.67789331490099,-102.5000000000002,-103.09999999999988,31.100003501915744,30.70000376566559
10010_10908,25.19858611527281,-103.50000000000142,-103.09999999999988,31.300003365477497,30.70000376566559
10010_10909,25.320772607785663,-103.3000000000008,-103.09999999999988,31.300003365477416,30.70000376566559
10010_10910,23.96432523526313,-103.1,-103.09999999999988,31.30000336547709,30.70000376566559
10010_10911,24.584018874998172,-102.89999999999876,-103.09999999999988,31.30000336547705,30.70000376566559
10012_10013,19.247665111979092,-102.69999999999916,-102.50000000000011,30.70000376566559,30.70000376566534
10012_10016,23.69831745007143,-102.69999999999916,-101.89999999999876,30.70000376566559,30.70000376566546
10012_10308,22.07440292108768,-102.69999999999916,-103.50000000000152,30.70000376566559,30.90000363530299
10012_10309,23.610473812034463,-102.69999999999916,-103.29999999999949,30.70000376566559,30.900003635302983
10012_10311,11.912293633830426,-102.69999999999916,-102.90000000000096,30.70000376566559,30.900003635302483
10012_10313,16.725897978391064,-102.69999999999916,-102.50000000000009,30.70000376566559,30.900003635302276
10012_10314,19.533461377174543,-102.69999999999916,-102.29999999999993,30.70000376566559,30.90000363530261
10012_10315,21.175295563399754,-102.69999999999916,-102.10000000000068,30.70000376566559,30.90000363530296
10012_10316,21.448836262748312,-102.69999999999916,-101.8999999999986,30.70000376566559,30.90000363530249
10012_10609,13.020992047185807,-102.69999999999916,-103.30000000000008,30.70000376566559,31.100003501915413
10012_10610,20.623465456068445,-102.69999999999916,-103.09999999999953,30.70000376566559,31.10000350191484
10012_10611,10.559612042858289,-102.69999999999916,-102.9000000000005,30.70000376566559,31.100003501915808
10012_10612,32.62899990671176,-102.69999999999916,-102.69999999999943,30.70000376566559,31.100003501916422
10012_10613,20.277402878786486,-102.69999999999916,-102.5000000000002,30.70000376566559,31.100003501915744
10012_10614,19.69949804502684,-102.69999999999916,-102.29999999999951,30.70000376566559,31.10000350191561
10012_10615,20.27050860953471,-102.69999999999916,-102.10000000000043,30.70000376566559,31.10000350191573
10012_10910,25.385472945744763,-102.69999999999916,-103.1,30.70000376566559,31.30000336547709
10012_10911,25.53824053236537,-102.69999999999916,-102.89999999999876,30.70000376566559,31.30000336547705
10012_10913,21.04869488676075,-102.69999999999916,-102.50000000000016,30.70000376566559,31.30000336547721
10012_10914,20.50932322711873,-102.69999999999916,-102.29999999999995,30.70000376566559,31.300003365477043
10013_10016,8.804465004765271,-101.89999999999876,-102.50000000000011,30.70000376566546,30.70000376566534
10013_10017,8.884384764610576,-102.50000000000011,-101.69999999999966,30.70000376566534,30.700003765666136
10013_10309,27.71070286125494,-102.50000000000011,-103.29999999999949,30.70000376566534,30.900003635302983
10013_10311,21.92505195890353,-102.50000000000011,-102.90000000000096,30.70000376566534,30.900003635302483
10013_10313,4.152088867441972,-102.50000000000011,-102.50000000000009,30.70000376566534,30.900003635302276
10013_10314,4.043320580413789,-102.50000000000011,-102.29999999999993,30.70000376566534,30.90000363530261
10013_10315,6.046680379011481,-102.50000000000011,-102.10000000000068,30.70000376566534,30.90000363530296
10013_10316,6.345470053852668,-102.50000000000011,-101.8999999999986,30.70000376566534,30.90000363530249
10013_10610,16.02413943004936,-102.50000000000011,-103.09999999999953,30.70000376566534,31.10000350191484
10013_10611,23.944138758056873,-102.9000000000005,-102.50000000000011,31.100003501915808,30.70000376566534
10013_10612,10.800565141970715,-102.50000000000011,-102.69999999999943,30.70000376566534,31.100003501916422
10013_10613,5.124713155391531,-102.50000000000011,-102.5000000000002,30.70000376566534,31.100003501915744
10013_10614,3.6632688280875434,-102.50000000000011,-102.29999999999951,30.70000376566534,31.10000350191561
10013_10615,5.1421933363050245,-102.50000000000011,-102.10000000000043,30.70000376566534,31.10000350191573
10013_10616,3.5462736461187214,-102.50000000000011,-101.89999999999904,30.70000376566534,31.10000350191608
10013_10911,17.520016251486823,-102.50000000000011,-102.89999999999876,30.70000376566534,31.30000336547705
10013_10913,6.10875827484363,-102.50000000000011,-102.50000000000016,30.70000376566534,31.30000336547721
10013_10914,5.36469949205475,-102.50000000000011,-102.29999999999995,30.70000376566534,31.300003365477043
10013_10915,5.171812940359264,-102.50000000000011,-102.1,30.70000376566534,31.3000033654769
10016_10017,0.09519661824352613,-101.89999999999876,-101.69999999999966,30.70000376566546,30.700003765666136
