link,mean_abs_price_diff,x1,x2,y1,y2
27538_28135,1.7223448063490332,-78.09999999999872,-77.4999999999999,42.699989807660685,42.29999050176451
27538_28141,2.35346877659816,-77.4999999999999,-76.89999999999833,42.29999050176451,42.69998980766005
27538_28142,3.4431175393354603,-76.70000000000194,-77.4999999999999,42.69998980766033,42.29999050176451
27538_28437,5.151263270674537,-77.70000000000037,-77.4999999999999,42.89998945381506,42.29999050176451
27538_28439,4.758178692470454,-77.2999999999989,-77.4999999999999,42.899989453815984,42.29999050176451
27538_28440,3.9502768901126695,-77.10000000000065,-77.4999999999999,42.89998945381603,42.29999050176451
27539_27835,3.906969268001305,-78.09999999999953,-77.299999999998,42.499990156968465,42.29999050176448
27539_27838,3.4132701521957514,-77.49999999999935,-77.299999999998,42.499990156968465,42.29999050176448
27539_27843,2.7498726565840665,-76.50000000000078,-77.299999999998,42.49999015696832,42.29999050176448
27539_28135,3.7418787460271994,-78.09999999999872,-77.299999999998,42.699989807660685,42.29999050176448
27539_28141,2.762349340454345,-76.89999999999833,-77.299999999998,42.69998980766005,42.29999050176448
27539_28142,2.813634698392205,-76.70000000000194,-77.299999999998,42.69998980766033,42.29999050176448
27539_28437,4.21208972236833,-77.70000000000037,-77.299999999998,42.89998945381506,42.29999050176448
27539_28439,3.8264741968312332,-77.2999999999989,-77.299999999998,42.899989453815984,42.29999050176448
27539_28440,3.5575774405088723,-77.10000000000065,-77.299999999998,42.89998945381603,42.29999050176448
27539_28441,3.503456540077274,-76.89999999999827,-77.299999999998,42.89998945381571,42.29999050176448
27546_27547,0.4811678082191781,-75.69999999999845,-75.90000000000016,42.29999050176365,42.29999050176343
27546_27548,1.8510735216520884,-75.50000000000128,-75.90000000000016,42.299990501763865,42.29999050176343
27546_27843,1.5352950849361533,-76.50000000000078,-75.90000000000016,42.49999015696832,42.29999050176343
27546_27846,1.4291872146118725,-75.90000000000082,-75.90000000000016,42.49999015696958,42.29999050176343
27546_27848,8.503647260273972,-75.90000000000016,-75.50000000000043,42.29999050176343,42.49999015696861
27546_28142,1.7293661432894902,-76.70000000000194,-75.90000000000016,42.69998980766033,42.29999050176343
27546_28447,2.753656066611055,-75.69999999999919,-75.90000000000016,42.89998945381566,42.29999050176343
27546_28448,2.2063416793904143,-75.50000000000057,-75.90000000000016,42.89998945381585,42.29999050176343
27547_27548,0.85375,-75.50000000000128,-75.69999999999845,42.299990501763865,42.29999050176365
27547_27843,1.2302815829528158,-75.69999999999845,-76.50000000000078,42.29999050176365,42.49999015696832
27547_27846,1.0683892694063928,-75.69999999999845,-75.90000000000082,42.29999050176365,42.49999015696958
27547_27848,8.030442922374428,-75.69999999999845,-75.50000000000043,42.29999050176365,42.49999015696861
27547_27851,1.2038915525114156,-74.89999999999863,-75.69999999999845,42.49999015696899,42.29999050176365
27547_28447,1.6604817351598171,-75.69999999999845,-75.69999999999919,42.29999050176365,42.89998945381566
27547_28448,1.372871385083714,-75.50000000000057,-75.69999999999845,42.89998945381585,42.29999050176365
27548_27846,0.901527397260274,-75.50000000000128,-75.90000000000082,42.299990501763865,42.49999015696958
27548_27848,7.238930365296803,-75.50000000000128,-75.50000000000043,42.299990501763865,42.49999015696861
27548_27851,2.4647918228042833,-75.50000000000128,-74.89999999999863,42.299990501763865,42.49999015696899
27548_28447,4.096346552289636,-75.50000000000128,-75.69999999999919,42.299990501763865,42.89998945381566
27548_28448,1.903306838177099,-75.50000000000057,-75.50000000000128,42.89998945381585,42.299990501763865
27554_27556,8.261681652608361,-74.29999999999907,-73.89999999999945,42.29999050176382,42.29999050176367
27554_27851,2.6259068029395247,-74.29999999999907,-74.89999999999863,42.29999050176382,42.49999015696899
27554_27853,6.3164874820832,-74.29999999999907,-74.50000000000001,42.29999050176382,42.49999015696778
27554_27856,10.308223031017882,-74.29999999999907,-73.8999999999991,42.29999050176382,42.4999901569683
27554_27857,10.978727700496783,-74.29999999999907,-73.70000000000029,42.29999050176382,42.49999015696816
27554_28156,11.406684333814779,-74.29999999999907,-73.89999999999897,42.29999050176382,42.6999898076605
27554_28157,11.073132287762428,-74.29999999999907,-73.70000000000115,42.29999050176382,42.69998980766025
27554_28456,12.521536822866278,-74.29999999999907,-73.899999999999,42.29999050176382,42.899989453815465
27556_27853,2.8829051106494776,-74.50000000000001,-73.89999999999945,42.49999015696778,42.29999050176367
27556_27856,2.831409650296766,-73.8999999999991,-73.89999999999945,42.4999901569683,42.29999050176367
